VALUES
VALUES
VALUES
VALUES
VALUES
VALUES
VALUES
VALUES
VALUES
VALUES
VALUES
20200212111336.712101 , 53378717 , 1581513216.712101
20200212111337.778182 , 53378717 , 1581513217.778182
20200212111338.848069 , 53378718 , 1581513218.848069
20200212111339.922305 , 53378718 , 1581513219.922305
20200212111340.967945 , 53378718 , 1581513220.967945
20200212111342.043818 , 53378719 , 1581513222.043818
20200212111343.116184 , 53378719 , 1581513223.116184
20200212111344.182942 , 53378719 , 1581513224.182942
20200212111345.235874 , 53378719 , 1581513225.235874
20200212111346.295659 , 53378720 , 1581513226.295659
20200212111347.368468 , 53378720 , 1581513227.368468
20200212111348.462874 , 53378720 , 1581513228.462874
20200212111349.519173 , 53378721 , 1581513229.519173
20200212111350.605235 , 53378721 , 1581513230.605235
20200212111351.660415 , 53378721 , 1581513231.660415
20200212111352.716644 , 53378721 , 1581513232.716644
20200212111353.810605 , 53378722 , 1581513233.810605
20200212111355.120057 , 53378722 , 1581513235.120057
20200212111356.278782 , 53378722 , 1581513236.278782
20200212111357.355970 , 53378723 , 1581513237.355970
20200212111358.446018 , 53378723 , 1581513238.446018
20200212111359.504416 , 53378723 , 1581513239.504416
20200212111400.575390 , 53378724 , 1581513240.575390
20200212111401.639194 , 53378724 , 1581513241.639194
20200212111402.935477 , 53378724 , 1581513242.935477
20200212111403.988286 , 53378724 , 1581513243.988286
20200212111405.055637 , 53378725 , 1581513245.055637
20200212111406.119555 , 53378725 , 1581513246.119555
20200212111407.187032 , 53378725 , 1581513247.187032
20200212111408.249099 , 53378726 , 1581513248.249099
20200212111409.344029 , 53378726 , 1581513249.344029
20200212111410.558726 , 53378726 , 1581513250.558726
20200212111411.611267 , 53378727 , 1581513251.611267
20200212111412.707620 , 53378727 , 1581513252.707620
20200212111413.897138 , 53378727 , 1581513253.897138
20200212111414.954435 , 53378727 , 1581513254.954435
20200212111416.027616 , 53378728 , 1581513256.027616
20200212111417.116172 , 53378728 , 1581513257.116172
